user_id,item_id,sentiment,items_count,playtime_forever,genres,app_name,price,developer,release_year
Externalz,275850,2,101,778.0,Action,No Man's Sky,59.99,Hello Games,2016.0
chrisread672,289650,2,126,391.0,Action,Assassin's Creed® Unity,29.99,Ubisoft,2014.0
Ezenthar,212680,2,153,1686.0,Indie,FTL: Faster Than Light,9.99,Subset Games,2012.0
faffandtheworldfaffswithyou,234140,1,193,436.0,Action,Mad Max,19.99,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015.0
76561198066295384,730,2,91,45407.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198091572560,273350,1,44,16.0,Action,Evolve Stage 2,0.0,Turtle Rock Studios,2015.0
fab032,374320,2,127,6699.0,Action,DARK SOULS™ III,59.99,"FromSoftware, Inc.",2016.0
76561198060177221,200510,0,329,31058.0,Strategy,XCOM: Enemy Unknown,29.99,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0
breadedaustralia,357340,2,77,7648.0,Action,Cobalt,14.99,Oxeye Game Studio,2016.0
digitalgateway777,730,2,26,77230.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Faawks,236150,1,456,16.0,Action,Starpoint Gemini 2,34.99,Little Green Men Games,2014.0
bigchillkid,393420,1,256,374.0,Action,Hurtworld,24.99,Bankroll Studios,2015.0
Ifuckedmycompanioncube,33230,1,90,2825.0,Action,Assassin's Creed 2 Deluxe Edition,19.99,Ubisoft Montreal,2010.0
FahRockZa,304930,1,130,2724.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
failninja1,221100,1,12,2667.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
oishigreenteaisaverynicedrink,209870,2,176,9204.0,Action,Blacklight: Retribution,0.0,Hardsuit Labs,2012.0
76561198076307555,22370,2,143,396.0,RPG,Fallout 3: Game of the Year Edition,19.99,Bethesda Game Studios,2009.0
Wharbagarble,391540,1,293,822.0,Indie,Undertale,9.99,tobyfox,2015.0
76561197965059579,230410,0,63,30483.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198083453517,208090,1,34,956.0,Action,Loadout,0.0,Edge of Reality,2014.0
fantomexican,7670,0,233,981.0,Action,BioShock™,19.99,"2K Boston,2K Australia",2007.0
76561198077199736,230410,1,48,11824.0,Action,Warframe,0.0,Digital Extremes,2013.0
Billy_The_Dog,431240,1,46,255.0,Casual,Golf With Your Friends,5.99,Blacklight Interactive,2016.0
fastik4321,4000,1,126,60676.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
FatChicken420,319630,0,117,16641.0,Action,Life is Strange - Episode 1,0.0,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015.0
feemdeusenosirmao,730,1,107,64903.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
fatkings,42910,1,87,136.0,Action,Magicka,9.99,Arrowhead Game Studios,2011.0
bbcsfaul,227300,0,52,2643.0,Indie,Euro Truck Simulator 2,19.99,SCS Software,2013.0
76561198066375702,239030,1,118,758.0,Adventure,"Papers, Please",9.99,3909,2013.0
EthoXGaming,24240,2,81,664.0,Action,PAYDAY™ The Heist,14.99,OVERKILL Software,2011.0
76561197971077817,9200,2,85,3581.0,Action,RAGE,9.99,id Software,2011.0
fazz,20,2,21,50121.0,Action,Team Fortress Classic,4.99,Valve,1999.0
federige,252490,1,206,9056.0,Action,Rust,19.99,Facepunch Studios,2013.0
s2006mark,730,1,31,36208.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198050582418,391540,2,80,1939.0,Indie,Undertale,9.99,tobyfox,2015.0
AzzCat95,225080,2,178,205.0,Action,Brothers - A Tale of Two Sons,14.99,Starbreeze Studios AB,2013.0
ITS-A-FIDO,620,1,307,1725.0,Action,Portal 2,19.99,Valve,2011.0
FiggidyJiggidy,223470,0,220,3113.0,Action,POSTAL 2,9.99,Running With Scissors,2003.0
76561198059849113,730,2,17,40426.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198093816684,304930,1,25,1546.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
Findoogle,296470,1,172,349.0,Indie,Mount Your Friends,4.99,Stegersaurus Software Inc.,2014.0
finnix17,232010,2,18,13578.0,Indie,Euro Truck Simulator,4.99,SCS Software,2008.0
76561198059743525,374320,2,140,7912.0,Action,DARK SOULS™ III,59.99,"FromSoftware, Inc.",2016.0
76561198064195918,730,2,31,17437.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
firnin_hanks,271590,1,106,7866.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
mfsdb,221100,1,56,491.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198049028241,376770,2,95,90.0,Casual,Big Thinkers 1st Grade,6.99,Humongous Entertainment,2015.0
FEEEEESH,322170,2,689,608.0,Action,Geometry Dash,3.99,RobTop Games,2014.0
76561198071559369,231430,2,73,17420.0,Strategy,Company of Heroes 2,19.99,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0
76561198032750680,332800,2,91,417.0,Indie,Five Nights at Freddy's 2,7.99,Scott Cawthon,2014.0
FlameOfNagashi,282800,2,227,300.0,Indie,100% Orange Juice,6.99,Orange_Juice,2013.0
FlandersRJ,8930,0,171,3735.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
pancakesss,243470,2,112,3079.0,Action,Watch_Dogs™,29.99,Ubisoft,2014.0
flechertel,211420,0,86,116.0,Action,DARK SOULS™: Prepare To Die™ Edition,19.99,FromSoftware,2012.0
76561198034942053,289650,1,26,1314.0,Action,Assassin's Creed® Unity,29.99,Ubisoft,2014.0
Connorispurple,319510,0,145,1290.0,Indie,Five Nights at Freddy's,4.99,Scott Cawthon,2014.0
FloppyMop,730,0,183,27720.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198061775209,4700,2,42,4374.0,Strategy,Medieval II: Total War™,19.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2006.0
76561198024527983,221100,1,162,14922.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198088743596,301520,0,16,9.0,Action,Robocraft,0.0,Freejam,2017.0
76561198055135811,218130,2,58,831.0,Action,Dungeonland,0.0,Critical Studio,2013.0
foe99FTW,4000,1,145,32003.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
fhmmr,211820,1,61,8569.0,Action,Starbound,14.99,Chucklefish,2016.0
76561198069934081,40700,2,42,529.0,Adventure,Machinarium,9.99,Amanita Design,2009.0
76561198147471031,221100,1,109,3116.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
vietsupercar,252950,0,38,4004.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
76561197981425218,221100,0,109,3280.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
PepperMinty,312990,2,55,121.0,Action,The Expendabros,0.0,Free Lives,2014.0
76561198110959352,4000,2,43,31626.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
forumjoe,26500,2,713,599.0,Indie,Cogs,9.99,Lazy 8 Studios,2009.0
76561198059167447,107410,1,219,20665.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
76561198074244100,284160,1,122,3837.0,Racing,BeamNG.drive,24.99,BeamNG,2015.0
76561198059271374,265930,2,87,54.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
gdy3120,500,1,46,132.0,Action,Left 4 Dead,19.99,Valve,2008.0
76561198041589240,301520,0,24,98.0,Action,Robocraft,0.0,Freejam,2017.0
113595,274190,2,76,438.0,Action,Broforce,14.99,Free Lives,2015.0
fredericktb,730,1,124,18196.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198071717735,730,1,19,129123.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
beautifulgu00d,730,1,110,50275.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Freefyre,99900,2,79,18153.0,Action,Spiral Knights,0.0,Grey Havens,2011.0
76561198089576595,220240,2,16,3332.0,Action,Far Cry 3,19.99,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0
limlolhao,730,2,23,27932.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
BloodNihilist,250320,2,202,1197.0,Adventure,The Wolf Among Us,24.99,Telltale Games,2013.0
76561198085097560,730,2,85,45985.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
frikcha,211820,1,201,1542.0,Action,Starbound,14.99,Chucklefish,2016.0
astrophysicsblackguy,730,2,56,54353.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Gun_p0wder,4000,2,86,45791.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
joex10,448510,1,68,272.0,Action,Overcooked,16.99,Ghost Town Games Ltd.,2016.0
Froppz,248820,2,193,5071.0,Action,Risk of Rain,9.99,"Hopoo Games, LLC",2013.0
FrostieDaFurry,334230,1,54,10936.0,Indie,Town of Salem,4.99,BlankMediaGames,2014.0
76561198188011631,241930,0,128,1571.0,Action,Middle-earth™: Shadow of Mordor™,19.99,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0
FRSH_MEXICAN,201510,0,74,14.0,Racing,Flatout 3: Chaos & Destruction,9.99,Team 6 Studios,2011.0
jj_teh_jetplane,387860,1,80,219.0,Adventure,the static speaks my name,0.0,the whale husband,2015.0
ghostday,234140,1,340,2297.0,Action,Mad Max,19.99,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015.0
Sickunt123,230410,2,61,45009.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198015904026,252490,1,183,10004.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198045524996,281990,0,77,1070.0,Simulation,Stellaris,39.99,Paradox Development Studio,2016.0
76561198052497676,252490,2,85,9261.0,Action,Rust,19.99,Facepunch Studios,2013.0
serafiki,348290,1,410,13.0,Simulation,Hospital Manager,4.99,CCCP,2014.0
fummywumkins,211820,1,381,4878.0,Action,Starbound,14.99,Chucklefish,2016.0
76561198067106876,730,2,197,3365.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Imascatman,34900,0,180,295.0,Indie,Bad Rats: the Rats' Revenge,0.99,Invent4 Entertainment,2009.0
funnysuntadm,230410,1,115,224.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198082699893,212070,1,69,5412.0,Action,Star Conflict,0.0,Star Gem Inc.,2013.0
76561198057416678,238430,2,114,1659.0,Action,Contagion,9.99,"Monochrome, Inc",2013.0
fuzzi99,258200,1,397,23.0,Indie,Talisman: Prologue,6.99,Nomad Games,2013.0
xenial,230410,2,33,23.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198172234061,417860,2,222,41.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
Celerius,6060,2,543,330.0,Action,"Star Wars: Battlefront 2 (Classic, 2005)",9.99,Pandemic Studios,2005.0
banksyyo,275850,1,192,2031.0,Action,No Man's Sky,59.99,Hello Games,2016.0
76561198010653835,294540,0,114,59.0,Adventure,Freddi Fish 3: The Case of the Stolen Conch Shell,6.99,Humongous Entertainment,1998.0
76561198072930493,342570,0,143,220.0,Action,HIS (Heroes In the Sky),139.92,GameUS Inc.,2015.0
76561198059241716,4000,1,79,8012.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198064006861,302510,2,100,485.0,Action,Ryse: Son of Rome,19.99,Crytek,2014.0
GabrielTeo,221100,1,76,4566.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
gabbler123,219150,1,137,686.0,Action,Hotline Miami,9.99,Dennaton Games,2012.0
pancakes37,6060,1,101,698.0,Action,"Star Wars: Battlefront 2 (Classic, 2005)",9.99,Pandemic Studios,2005.0
76561198084533872,231060,1,35,3836.0,Free to Play,Ragnarok Online 2,0.0,"Gravity, Inc.",2013.0
Gamester101,113400,0,177,8990.0,Action,APB Reloaded,0.0,Reloaded Productions,2011.0
76561198152535010,278970,2,36,45.0,Action,Digger Online,9.99,DiggerWorld Ltd.,2015.0
deleteme14,237310,0,94,18773.0,Action,Elsword,0.0,KOG,2014.0
PresidentialHomo,221640,1,235,355.0,Action,Super Hexagon,2.99,Terry Cavanagh,2012.0
Gazza9900,224540,0,84,22571.0,Action,Ace of Spades: Battle Builder,14.99,Jagex Limited,2012.0
reijimate,418340,2,151,347.0,Action,RWBY: Grimm Eclipse,19.99,Rooster Teeth Games,2016.0
OneandOnlySwagKing,57300,1,358,53.0,Action,Amnesia: The Dark Descent,19.99,Frictional Games,2010.0
gedehamsen08,237310,0,43,48671.0,Action,Elsword,0.0,KOG,2014.0
shumting,363970,2,27,4609.0,Adventure,Clicker Heroes,0.0,Playsaurus,2015.0
generalbutface,224540,2,16,3707.0,Action,Ace of Spades: Battle Builder,14.99,Jagex Limited,2012.0
HourlyCookie,22380,1,311,5717.0,Action,Fallout: New Vegas,9.99,Obsidian Entertainment,2010.0
76561198001508595,550,2,19,6142.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198086545438,335330,1,31,9.0,Action,Brick-Force,0.0,Exe Games Inc.,2012.0
76561198046976160,105450,2,171,4053.0,Simulation,Age of Empires® III: Complete Collection,39.99,Ensemble Studios,2009.0
76561198134334226,271590,1,64,19925.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
76561198062915082,349480,1,32,1200.0,Action,Modular Combat,0.0,Ascension Entertainment LLC,2008.0
xXGeronimo,207610,2,203,740.0,Adventure,The Walking Dead,24.99,Telltale Games,2012.0
76561198085432440,242760,2,94,591.0,Action,The Forest,14.99,Endnight Games Ltd,2014.0
76561198051582488,221100,0,64,15625.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198135174028,206500,2,37,605.0,Action,AirMech Strike,0.0,Carbon Games,2012.0
regalgjblue,300,2,122,994.0,Action,Day of Defeat: Source,9.99,Valve,2010.0
jon4hh,433850,1,88,197.0,Action,H1Z1,19.99,Daybreak Game Company,2016.0
thekangacommando,275850,1,101,1445.0,Action,No Man's Sky,59.99,Hello Games,2016.0
76561198020361485,233130,1,255,567.0,Action,Shadow Warrior,39.99,Flying Wild Hog,2013.0
Gigs44,282070,2,64,1532.0,Adventure,This War of Mine,19.99,11 bit studios,2014.0
chillio,730,2,54,128186.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198049946995,242050,1,148,5564.0,Action,Assassin’s Creed® IV Black Flag™,19.99,Ubisoft Montreal,2013.0
ginger_ginger,292600,1,208,508.0,Action,Duet,4.99,Kumobius,2015.0
Joshooaa,221100,0,115,260.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
123232343432555686888554456555,274940,2,65,627.0,Action,Depth,19.99,Digital Confectioners,2014.0
The_GLaDOS_Gamer,620,2,28,30614.0,Action,Portal 2,19.99,Valve,2011.0
Smiley_Riley02,221100,2,62,26670.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
buddy2k6,236090,2,276,1436.0,Action,Dust: An Elysian Tail,14.99,Humble Hearts LLC,2013.0
ratgnomekingkeem,24240,1,163,1188.0,Action,PAYDAY™ The Heist,14.99,OVERKILL Software,2011.0
adenkennelly,221100,1,70,8570.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
gohardinthebrown,221100,1,66,10074.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198057307730,730,2,41,63309.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198065695402,250600,0,197,20.0,Casual,The Plan,0.0,Krillbite Studio,2013.0
Jellyyfishy,24740,1,186,1089.0,Racing,Burnout Paradise: The Ultimate Box,19.99,Criterion Games,2009.0
fookaijun32,730,1,33,23898.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Khaooschannel,232090,1,228,2579.0,Action,Killing Floor 2,29.99,Tripwire Interactive,2016.0
saturnyplace,417860,1,145,27.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
76561198085686437,17480,2,71,10332.0,Strategy,Command & Conquer: Red Alert 3,19.99,EA Los Angeles,2008.0
76561198083941171,730,0,44,7112.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198050452751,346110,1,101,1153.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
76561198089724894,730,0,34,32854.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
halofan360,49520,2,402,2827.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
foxlets,207610,2,104,1147.0,Adventure,The Walking Dead,24.99,Telltale Games,2012.0
goose01,211820,2,83,5475.0,Action,Starbound,14.99,Chucklefish,2016.0
76561198057453677,238460,1,201,818.0,Action,BattleBlock Theater®,14.99,The Behemoth,2014.0
ebil6177,313120,1,192,162.0,Adventure,Stranded Deep,14.99,Beam Team Games,2015.0
76561198074508314,250340,1,79,243.0,Action,Blockland,9.99,"Eric Hartman,Ben Garney,Anthony Rotondo",2007.0
76561198091081910,215470,0,58,494.0,Action,Primal Carnage,7.99,Lukewarm Media,2012.0
Vyndoril,7660,2,71,23118.0,Strategy,X-COM: Apocalypse,4.99,"MicroProse Software, Inc",1997.0
chamith,730,2,16,13946.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Rotomaniac,374320,2,136,56647.0,Action,DARK SOULS™ III,59.99,"FromSoftware, Inc.",2016.0
lachlan321,262060,1,131,2723.0,Indie,Darkest Dungeon®,24.99,Red Hook Studios,2016.0
grasp544,224580,2,115,401.0,Action,Arma II: DayZ Mod,49.99,Bohemia Interactive,2013.0
gravalteration,550,2,47,350.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
OATTT,252490,0,55,2813.0,Action,Rust,19.99,Facepunch Studios,2013.0
123456789874561232145678,17410,2,269,1225.0,Action,Mirror's Edge™,19.99,DICE,2009.0
greenfuzzie23,550,2,32,3629.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198098920303,301520,2,44,8803.0,Action,Robocraft,0.0,Freejam,2017.0
grim1928,304930,2,79,2392.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
gru69,247910,2,26,229.0,Action,Sniper Elite: Nazi Zombie Army 2,14.99,Rebellion,2013.0
aceshot5,224260,0,36,377.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
76561197997860947,383870,2,194,251.0,Adventure,Firewatch,19.99,Campo Santo,2016.0
76561197991992793,42700,1,25,214.0,Action,Call of Duty®: Black Ops,39.99,Treyarch,2010.0
76561198022915154,290000,1,287,72.0,Action,DubWars,9.99,MURA Interactive,2016.0
Grimsolo,273350,0,256,418.0,Action,Evolve Stage 2,0.0,Turtle Rock Studios,2015.0
76561198078595101,203160,2,119,1175.0,Action,Tomb Raider,19.99,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0
imsodonionringsrightnow,15130,2,68,377.0,Action,Beyond Good and Evil™,9.99,Ubisoft,2003.0
76561197993705839,105600,2,100,12528.0,Action,Terraria,9.99,Re-Logic,2011.0
Terenator,252490,2,214,4885.0,Action,Rust,19.99,Facepunch Studios,2013.0
GAKMAKMAK,232750,1,36,662.0,Action,Mars: War Logs,14.99,Spiders,2013.0
76561198076519474,17410,2,80,1825.0,Action,Mirror's Edge™,19.99,DICE,2009.0
GUN5_0N_WH33L5,255220,2,37,412.0,Racing,GRID Autosport,39.99,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0
Playerize,113400,0,993,92991.0,Action,APB Reloaded,0.0,Reloaded Productions,2011.0
GuruHumdyMumdy,221640,1,97,1058.0,Action,Super Hexagon,2.99,Terry Cavanagh,2012.0
angusstew,730,1,19,40887.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198009887832,346940,2,84,1683.0,Adventure,Shadowrun: Hong Kong - Extended Edition,19.99,Harebrained Schemes,2015.0
76561198067007251,312530,1,77,297.0,Action,Duck Game,12.99,Landon Podbielski,2015.0
howwecanwinifjustwaitingmate,221100,1,289,116.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198050546597,8980,1,36,4467.0,Action,Borderlands,19.99,Gearbox Software,2009.0
Habbalicous,291550,1,103,1266.0,Action,Brawlhalla,0.0,Blue Mammoth Games,2017.0
4545451111,230410,1,38,5792.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198059622971,4000,0,131,303106.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
hakimaro,730,1,27,28955.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198096921300,550,2,63,3547.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
117arbiter,319510,1,166,113.0,Indie,Five Nights at Freddy's,4.99,Scott Cawthon,2014.0
76561198007575596,221540,2,92,3292.0,Indie,DG2: Defense Grid 2,14.99,Hidden Path Entertainment,2014.0
IamSytrix,242760,1,196,4339.0,Action,The Forest,14.99,Endnight Games Ltd,2014.0
76561198198021682,730,1,76,69391.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Cakeopan,218230,2,97,4982.0,Action,PlanetSide 2,0.0,Daybreak Game Company,2012.0
Hango115,26800,2,77,338.0,Casual,Braid,14.99,Number None,2009.0
76561198062092163,270550,2,222,49.0,Action,Yet Another Zombie Defense,1.99,Awesome Games Studio,2014.0
ejthesnakehunter,730,2,54,84138.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198057263232,48000,1,33,325.0,Adventure,LIMBO,9.99,Playdead,2011.0
76561198077260594,442080,1,81,693.0,Adventure,Riders of Icarus,0.0,WeMade,2016.0
76561198004924076,233270,1,159,925.0,Action,Far Cry 3 - Blood Dragon,14.99,Ubisoft Montreal,2013.0
magnetsbitch,242860,1,136,2001.0,Action,Verdun,24.99,"M2H,Blackmill Games",2015.0
Leafthefur,550,2,46,2221.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
fmtpp,730,1,34,22323.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198061502870,48700,0,54,46416.0,Action,Mount & Blade: Warband,19.99,TaleWorlds Entertainment,2010.0
CUSTOM666,287390,2,98,3434.0,Action,Metro: Last Light Redux,19.99,4A Games,2014.0
dontreee,34870,1,71,82.0,Action,Sniper: Ghost Warrior 2,9.99,City Interactive,2013.0
pingu4life,264140,1,130,281.0,Adventure,Pixel Piracy,9.99,Vitali Kirpu,2015.0
Harley-the-Hyena,224260,2,80,563.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
SnowDeLaMeme,221380,1,152,4232.0,Strategy,Age of Empires II HD,19.99,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0
harrym8,204360,1,72,397.0,Action,Castle Crashers®,14.99,The Behemoth,2012.0
zevlupine,291650,2,151,1064.0,RPG,Pillars of Eternity,29.99,Obsidian Entertainment,2015.0
76561198058405866,221100,2,182,15957.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198077102914,230410,2,106,19658.0,Action,Warframe,0.0,Digital Extremes,2013.0
Hayjack,51100,2,54,28.0,Action,Tactical Intervention,0.0,"FIX Korea, Co.LTD,FIX Games, Co. LTD",2013.0
76561198121261684,365590,1,27,4691.0,Action,Tom Clancy’s The Division™,49.99,Massive Entertainment,2016.0
H4ZEY,730,2,40,71277.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
